Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
08-01-2014,Albury,14.2,30.4,0,nan,nan,SE,33,SSE,SE,20,11,42,26,1021,1017.1,nan,nan,18.9,28.3,No,0,No
09-01-2014,Albury,16.9,29,0,nan,nan,NE,31,NE,NE,17,15,48,38,1020.8,1019.1,8,1,21.1,26.8,No,1.4,Yes
10-01-2014,Albury,14.4,33.6,1.4,nan,nan,NNE,28,nan,ESE,0,13,54,27,1020.5,1016.6,nan,nan,22.3,31.5,Yes,0,No
11-01-2014,Albury,16.5,36.5,0,nan,nan,WSW,30,E,W,7,13,55,26,1018.6,1014.9,nan,nan,24.7,34.4,No,0,No
12-01-2014,Albury,18.8,38.9,0,nan,nan,SSE,30,SSE,W,15,7,37,13,1016.4,1013.1,nan,nan,27,37.5,No,0,No
13-01-2014,Albury,17.1,39,0,nan,nan,ESE,46,NE,NNE,11,7,46,17,1017.6,1013.8,nan,nan,26.4,36.9,No,0,No
14-01-2014,Albury,18.6,41.2,0,nan,nan,NNW,33,SE,NNE,7,9,44,19,1018.3,1014.5,nan,nan,26.9,39,No,0,No
15-01-2014,Albury,21,41.8,0,nan,nan,SSE,28,SSE,SSW,7,11,47,15,1019.4,1015.1,nan,nan,28.7,40.6,No,0,No
16-01-2014,Albury,23,43.6,0,nan,nan,N,35,E,SSW,9,13,34,12,1016.6,1012.2,nan,nan,31.8,41.7,No,0,No
17-01-2014,Albury,21.7,42.6,0,nan,nan,NE,33,SSE,NE,11,19,37,11,1012.7,1007.9,nan,nan,29.6,41.5,No,0,No
18-01-2014,Albury,22,41.2,0,nan,nan,WSW,39,ESE,W,11,30,27,15,1008.9,1006.2,nan,nan,32.1,38.9,No,0,No
19-01-2014,Albury,21.3,37.9,0,nan,nan,NW,37,S,W,6,19,50,21,1008.1,1003.9,1,nan,26.5,36.4,No,0,No
20-01-2014,Albury,19,34.2,0,nan,nan,SSE,52,SSE,SE,9,11,55,25,1007.4,1004.5,nan,nan,24.5,31.6,No,0,No
21-01-2014,Albury,17.9,33.2,0,nan,nan,SW,41,NE,WSW,7,19,54,26,1008.6,1006.3,nan,nan,23.4,30.1,No,0,No
22-01-2014,Albury,15.8,33.3,0,nan,nan,ESE,39,SSE,SSE,20,19,43,20,1016.7,1014.7,nan,nan,21.4,31,No,0,No
23-01-2014,Albury,16.2,34.5,0,nan,nan,NNE,31,NE,S,17,11,45,23,1020,1014.8,nan,nan,22.4,32.1,No,2.8,Yes
24-01-2014,Albury,20.1,23.4,2.8,nan,nan,NE,41,NW,NW,20,15,84,86,1010.8,1006.7,8,8,20.5,20.7,Yes,31,Yes
25-01-2014,Albury,13.3,25.9,31,nan,nan,ESE,35,S,SE,11,19,52,33,1014.3,1014.4,nan,nan,17.8,24.3,Yes,0,No
26-01-2014,Albury,12.4,29.4,0,nan,nan,SSE,28,SSE,SE,11,9,53,24,1021.8,1019.5,nan,nan,18.1,26.4,No,0,No
27-01-2014,Albury,14.8,32.7,0,nan,nan,NNE,28,ENE,WNW,9,9,52,27,1021.4,1018.1,nan,nan,22.4,30.7,No,0,No
28-01-2014,Albury,16.4,36.6,0,nan,nan,N,31,S,NE,7,11,63,22,1018.4,1013.4,nan,nan,22.7,34.5,No,0,No
29-01-2014,Albury,18.8,40.6,0,nan,nan,NNW,39,E,NNW,7,13,51,18,1015.2,1011.1,nan,nan,26.7,39.3,No,0,No
30-01-2014,Albury,20.6,39.7,0,nan,nan,N,35,SE,NE,9,15,49,17,1015.3,1012,nan,nan,26.6,37.2,No,0,No
31-01-2014,Albury,21.8,41.7,0,nan,nan,W,44,SSE,W,9,13,50,16,1011.8,1008.3,nan,nan,28.6,40.8,No,0,No
01-02-2014,Albury,23.2,41.6,0,nan,nan,W,39,SSE,NW,7,11,51,15,1010.9,1007.4,nan,nan,28,40.2,No,0,No
02-02-2014,Albury,20.7,41.1,0,nan,nan,NNE,28,SSE,S,7,15,43,14,1010.1,1006.7,nan,nan,27.5,39.7,No,0,No
03-02-2014,Albury,20.5,40.5,0,nan,nan,W,57,NE,N,15,13,34,17,1010.1,1006.7,nan,nan,30.8,38.2,No,1.2,Yes
04-02-2014,Albury,21,31.9,1.2,nan,nan,SE,48,SSE,SSE,28,24,25,24,1014.3,1014.1,nan,nan,22.3,30.3,Yes,0,No
05-02-2014,Albury,16.7,30.9,0,nan,nan,NNE,33,SSE,S,11,11,45,26,1020.9,1017.2,nan,nan,19.9,28.7,No,0,No
06-02-2014,Albury,16.6,33.7,0,nan,nan,NE,31,NNE,S,19,9,46,27,1018.4,1013,nan,nan,20.1,30.5,No,0,No
07-02-2014,Albury,16.7,36.8,0,nan,nan,SSW,37,SE,NE,7,9,57,18,1014.5,1011.4,nan,nan,23.1,34.9,No,0,No
08-02-2014,Albury,18.4,40.1,0,nan,nan,N,33,E,NW,7,17,49,13,1014.9,1011.4,nan,nan,25.3,38.3,No,0,No
09-02-2014,Albury,18.8,42,0,nan,nan,NNW,63,ESE,N,7,24,31,10,1014.7,1010.4,nan,nan,29.4,40.8,No,0,No
10-02-2014,Albury,18.6,36.8,0,nan,nan,W,28,SSE,WSW,15,15,46,19,1015.2,1012.3,nan,nan,23.5,35.1,No,0,No
11-02-2014,Albury,13.9,36.9,0,nan,nan,SW,30,SE,W,9,19,56,17,1014.5,1010.6,nan,nan,20.2,35,No,0,No
12-02-2014,Albury,17,36.2,0,nan,nan,SE,19,SSE,SSE,6,11,54,24,1013.8,1011.4,nan,nan,22.2,34.4,No,0,No
13-02-2014,Albury,21.8,31.2,0,nan,nan,S,22,NW,SSE,11,13,57,39,1012.1,1009.1,nan,nan,24.9,29.9,No,0,No
14-02-2014,Albury,21.3,30.6,0,nan,nan,WSW,28,SE,WSW,9,13,62,33,1006.1,1003.5,nan,nan,24,30.1,No,21.8,Yes
15-02-2014,Albury,19.2,23.1,21.8,nan,nan,E,20,ENE,E,13,13,99,98,998.9,994.8,8,8,20.1,22,Yes,7,Yes
16-02-2014,Albury,20,31.4,7,nan,nan,W,43,W,WSW,11,26,76,34,1001.4,1001.2,nan,nan,22.5,30,Yes,0,No
17-02-2014,Albury,13,29.9,0,nan,nan,SE,31,SSE,S,9,7,61,33,1013,1010.4,nan,nan,18.6,27.6,No,0,No
18-02-2014,Albury,15.3,33.4,0,nan,nan,N,35,SE,NNE,6,17,72,32,1010.2,1005.8,4,2,19.4,30.6,No,0,No
19-02-2014,Albury,18.1,32.3,0,nan,nan,WNW,83,E,W,6,30,63,31,1000.7,996.2,2,nan,23.5,30.1,No,1.6,Yes
20-02-2014,Albury,11.6,22.8,1.6,nan,nan,W,46,WNW,W,13,24,80,30,1010.1,1011.4,8,1,13.6,21.4,Yes,0,No
21-02-2014,Albury,8.4,26.8,0,nan,nan,WNW,35,W,WSW,15,7,59,33,1018.7,1016.5,nan,nan,14.3,24.7,No,0,No
22-02-2014,Albury,10.6,29.8,0,nan,nan,SW,24,S,W,7,15,68,32,1020.2,1017.8,nan,nan,17.5,28,No,0,No
23-02-2014,Albury,13.1,31.4,0,nan,nan,S,20,ESE,SW,6,9,53,32,1021.4,1018.1,nan,nan,19.1,29.9,No,0,No
24-02-2014,Albury,14.5,33,0,nan,nan,S,24,nan,SSE,0,11,61,27,1019.6,1015.9,nan,nan,19.9,30.8,No,0,No
25-02-2014,Albury,14.8,34.6,0,nan,nan,WNW,54,SSE,N,2,20,63,23,1014.3,1008.9,nan,6,20.6,32.1,No,0,No
26-02-2014,Albury,17.5,31.4,0,nan,nan,WSW,41,nan,NNW,0,19,74,45,1009.5,1008.1,nan,8,20.2,30.1,No,0,No
27-02-2014,Albury,10.8,30.6,0,nan,nan,SW,33,SSE,SSE,4,13,66,25,1016.7,1014.9,nan,nan,17.5,29.5,No,0,No
28-02-2014,Albury,16.4,27.7,0,nan,nan,NNE,31,SSE,NNE,15,17,58,47,1020.2,1019.2,2,8,19.6,26.3,No,8.8,Yes
01-03-2014,Albury,17,27.2,8.8,nan,nan,NE,50,nan,WNW,0,7,94,54,1020.9,1018,8,6,18.5,25,Yes,0,No
02-03-2014,Albury,15.8,30,0,nan,nan,NE,20,S,S,11,9,83,36,1020.5,1018.4,1,nan,19,27.9,No,0,No
03-03-2014,Albury,15.9,32.3,0,nan,nan,SE,19,SSE,SE,6,9,68,33,1024,1021.1,nan,nan,19.8,29.7,No,0,No
04-03-2014,Albury,15.9,32.2,0,nan,nan,SSE,41,SE,E,6,4,63,34,1024.5,1019.9,nan,1,21.2,30.4,No,0.2,No
05-03-2014,Albury,19.7,31.5,0.2,nan,nan,N,28,NE,ENE,13,7,76,44,1017.2,1013.9,1,7,22.1,29.6,No,0.2,No
06-03-2014,Albury,16.1,32.6,0.2,nan,nan,WNW,41,ENE,NNW,2,19,76,35,1017,1014.4,6,3,21.6,32.6,No,0,No
07-03-2014,Albury,10.2,29.1,0,nan,nan,SSW,30,nan,WNW,0,17,60,22,1020.1,1018.4,nan,nan,16.5,28,No,0,No
08-03-2014,Albury,13.3,32.5,0,nan,nan,NE,61,nan,NNW,0,15,59,25,1020.8,1017.4,nan,1,20.5,31.7,No,0,No
09-03-2014,Albury,14,31.5,0,nan,nan,ENE,24,SE,NNE,7,13,62,33,1021.3,1017.4,nan,2,19.3,29,No,0,No
10-03-2014,Albury,14.9,34.5,0,nan,nan,E,28,ESE,SSE,7,11,62,29,1022.1,1018.8,nan,nan,20.8,32.3,No,0,No
11-03-2014,Albury,18.6,34.3,0,nan,nan,WNW,50,nan,NNW,0,19,59,27,1021.2,1017.2,4,nan,22.5,33.2,No,2.8,Yes
12-03-2014,Albury,19,30.1,2.8,nan,nan,NW,31,SSE,WNW,6,19,90,33,1017.9,1015.2,8,1,20,29.1,Yes,0,No
13-03-2014,Albury,12.1,29.1,0,nan,nan,SSW,20,nan,SSE,0,11,77,42,1018.8,1015.3,nan,nan,15.4,27.5,No,0,No
14-03-2014,Albury,14.4,31.9,0,nan,nan,NNW,37,nan,NNW,0,24,68,18,1015.5,1011.7,nan,nan,18.9,31,No,0,No
15-03-2014,Albury,12.6,31,0,nan,nan,NNW,63,SSE,NW,6,24,59,28,1009.8,1004.5,nan,8,17.7,28.8,No,2.6,Yes
16-03-2014,Albury,13,20,2.6,nan,nan,WNW,48,WNW,W,24,26,70,38,1007.9,1008,nan,8,14.4,19.2,Yes,0,No
17-03-2014,Albury,9.4,25.1,0,nan,nan,NW,37,SE,NW,7,13,77,47,1016.4,1015.1,8,8,14.9,23.2,No,0,No
18-03-2014,Albury,12.8,27.8,0,nan,nan,WNW,31,S,W,4,19,87,42,1020.4,1019.7,6,1,17,25.2,No,0,No
19-03-2014,Albury,9.9,29.5,0,nan,nan,SSW,28,nan,SE,0,13,70,25,1025.1,1022.7,nan,nan,16.5,27.4,No,0,No
20-03-2014,Albury,10.3,32.5,0,nan,nan,SE,24,nan,S,0,9,59,31,1025.6,1020.6,nan,1,16,30.4,No,0,No
21-03-2014,Albury,16,30.8,0,nan,nan,NNW,72,ENE,NNW,13,35,54,56,1019.1,1015.1,nan,8,23.8,23.5,No,4.4,Yes
22-03-2014,Albury,14,25.5,4.4,nan,nan,W,24,nan,W,0,15,85,30,1017.1,1016.2,nan,nan,18,23.9,Yes,0,No
23-03-2014,Albury,8.6,23.2,0,nan,nan,W,35,nan,NW,0,15,81,33,1017.6,1015.7,nan,nan,13.5,22.5,No,0,No
24-03-2014,Albury,10.6,20.7,0,nan,nan,NE,24,S,NNE,7,9,78,49,1017.3,1017,nan,4,13.8,19.9,No,2.4,Yes
25-03-2014,Albury,13.8,27.3,2.4,nan,nan,SE,31,SSE,SSE,9,20,79,45,1021.1,1019.6,3,nan,17.2,26.3,Yes,0,No
26-03-2014,Albury,14.4,21.9,0,nan,nan,SE,24,W,SSE,2,9,83,78,1023.8,1021.4,8,8,17.4,21.2,No,16.6,Yes
27-03-2014,Albury,17.4,26.2,16.6,nan,nan,SE,28,ENE,N,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,Yes,0.4,No
28-03-2014,Albury,17.6,25.8,0.4,nan,nan,W,20,SE,SE,6,7,92,56,1016.1,1013.1,8,1,19.2,25.2,No,0,No
29-03-2014,Albury,14.6,26.7,0,nan,nan,WNW,19,SE,W,6,11,81,60,1016.9,1015.5,nan,nan,17.7,24.1,No,0.4,No
30-03-2014,Albury,13.8,19.7,0.4,nan,nan,SSE,22,SE,ESE,6,9,86,98,1020.4,1020.8,5,8,18.3,17.1,No,9.2,Yes
31-03-2014,Albury,11.6,26.7,9.2,nan,nan,SSE,19,SW,SSE,2,7,100,50,1021.8,1018.8,8,nan,14.9,25.6,Yes,0,No
01-04-2014,Albury,14.6,28.3,0,nan,nan,SSE,19,nan,SE,0,11,90,51,1019.8,1016.7,1,nan,17.2,27.2,No,0,No
02-04-2014,Albury,13.8,28.5,0,nan,nan,E,24,WNW,ESE,2,9,86,46,1017.2,1014.2,nan,nan,17.7,27.5,No,1.6,Yes
03-04-2014,Albury,17.6,21.6,1.6,nan,nan,WSW,17,nan,SE,0,9,94,81,1016.7,1016.9,8,8,19.1,21,Yes,9,Yes
04-04-2014,Albury,14.9,19.6,9,nan,nan,SE,48,SSE,SE,11,9,95,88,1019,1017.7,8,8,14.9,17.7,Yes,16.8,Yes
05-04-2014,Albury,14.5,23.3,16.8,nan,nan,SSE,30,S,SSE,9,9,100,67,1020.3,1018.9,8,7,16,21.3,Yes,0,No
06-04-2014,Albury,11.5,25.2,0,nan,nan,ESE,19,SE,S,9,6,65,43,1023.1,1020.8,nan,nan,17.9,24.2,No,0,No
07-04-2014,Albury,12.8,24.9,0,nan,nan,E,30,S,ENE,6,7,79,41,1025.3,1021.2,5,1,16.5,24.1,No,0,No
08-04-2014,Albury,12.4,25,0,nan,nan,ENE,22,SE,ESE,6,9,78,48,1023.2,1018.8,nan,5,16.6,23.7,No,5,Yes
09-04-2014,Albury,15.8,18.2,5,nan,nan,SE,20,SSE,S,9,7,96,85,1021.2,1018.4,8,8,16.1,17.9,Yes,12.4,Yes
10-04-2014,Albury,15.7,17.6,12.4,nan,nan,E,20,ESE,E,11,13,100,100,1015.2,1010.5,8,8,16.5,17.3,Yes,66.2,Yes
11-04-2014,Albury,16.4,24,66.2,nan,nan,SSW,30,S,W,7,15,100,68,1007.2,1005.8,8,8,17.5,23.7,Yes,0.4,No
12-04-2014,Albury,10.9,23.8,0.4,nan,nan,SSW,44,S,SSE,6,17,69,46,1015.2,1014.7,nan,nan,17.1,23.4,No,0,No
13-04-2014,Albury,12.1,23.9,0,nan,nan,SSE,28,SSE,WSW,11,15,61,48,1019.4,1016.3,nan,nan,16.8,23.3,No,0,No
14-04-2014,Albury,13,21,0,nan,nan,SE,30,ESE,SE,17,15,57,43,1021.6,1019.2,nan,nan,16.2,20.6,No,0,No
15-04-2014,Albury,8.2,22.4,0,nan,nan,SSE,50,S,S,6,11,63,41,1023,1019.6,nan,nan,13.7,21.1,No,0,No
16-04-2014,Albury,8.7,21.8,0,nan,nan,WNW,22,S,W,4,13,73,47,1021.8,1018.8,nan,nan,14.2,21.2,No,0,No
17-04-2014,Albury,7,22.4,0,nan,nan,WNW,24,ENE,W,4,9,75,47,1022,1019.3,nan,nan,13.9,21.9,No,0,No
18-04-2014,Albury,7.9,21.5,0,nan,nan,W,37,nan,W,0,19,89,57,1018.4,1014.3,8,8,12.6,20.2,No,0.4,No
19-04-2014,Albury,4.3,18.1,0.4,nan,nan,SSW,30,SSE,W,7,13,70,47,1019.8,1016.7,nan,1,10.4,17.5,No,0,No
20-04-2014,Albury,3.8,16.4,0,nan,nan,SW,24,nan,SW,0,17,86,49,1020.2,1018.1,4,7,10.6,15,No,0,No
21-04-2014,Albury,4,17.4,0,nan,nan,SW,17,E,SSE,7,9,80,55,1022.8,1019.6,nan,nan,10,16.3,No,0,No
22-04-2014,Albury,8.2,22.2,0,nan,nan,NE,28,ESE,NE,2,19,78,48,1019.3,1015,nan,1,13.3,21.7,No,1.6,Yes
23-04-2014,Albury,12.3,22.5,1.6,nan,nan,NE,31,ESE,N,6,13,82,52,1017.3,1013.9,3,1,16.6,21.8,Yes,0,No
24-04-2014,Albury,9.2,20.9,0,nan,nan,WNW,33,nan,WNW,0,17,78,56,1016.1,1015.4,nan,6,14.2,18.6,No,0,No
25-04-2014,Albury,5.3,22.5,0,nan,nan,NNW,22,S,NNE,2,11,71,51,1021.6,1015.4,nan,1,11.2,22.4,No,0,No
26-04-2014,Albury,11.1,22.8,0,nan,nan,W,41,nan,WNW,0,24,90,46,1014.9,1012.5,7,1,14.7,22.1,No,0,No
27-04-2014,Albury,5.3,21.1,0,nan,nan,NNE,19,E,NNE,2,11,73,57,1022.4,1020.5,nan,nan,12.6,20.3,No,0,No
28-04-2014,Albury,7.8,22.9,0,nan,nan,SSE,20,SE,NE,6,9,84,60,1024.3,1019.7,5,nan,12.1,21.3,No,0,No
29-04-2014,Albury,10.4,22.6,0,nan,nan,W,52,nan,NNE,0,13,94,65,1016.3,1009.7,8,8,14.8,22.2,No,15,Yes
30-04-2014,Albury,10.5,18.1,15,nan,nan,WNW,28,WNW,W,17,11,89,58,1016.2,1015.7,8,2,11.9,17.4,Yes,0,No
01-05-2014,Albury,5.5,17.3,0,nan,nan,NNW,24,nan,NW,0,6,72,58,1018.4,1014,nan,5,10.9,16.1,No,0,No
02-05-2014,Albury,5.1,14.5,0,nan,nan,NNW,26,SE,NNE,6,11,83,52,1008.4,1002.3,8,8,8.5,14.1,No,3.8,Yes
03-05-2014,Albury,8.4,12,3.8,nan,nan,W,30,W,WNW,6,19,96,82,998.4,998.4,7,6,9.5,12,Yes,0.4,No
04-05-2014,Albury,7.9,15.1,0.4,nan,nan,W,39,W,W,24,22,77,53,1006.7,1009.2,3,4,9.9,13.5,No,0,No
05-05-2014,Albury,9.1,15,0,nan,nan,W,30,W,WNW,17,11,78,60,1020.3,1020,8,8,11.2,14.3,No,0.2,No
06-05-2014,Albury,9.6,16.4,0.2,nan,nan,NNW,24,W,W,7,13,97,56,1023.8,1021.8,7,nan,11,15.7,No,0,No
07-05-2014,Albury,3.2,16.3,0,nan,nan,SE,33,S,SSE,9,11,77,45,1026,1024.2,nan,nan,8.8,15.9,No,0,No
08-05-2014,Albury,2.3,16.6,0,nan,nan,SSE,28,SSE,SE,7,11,67,47,1028.6,1024.9,nan,nan,9,16.1,No,0,No
09-05-2014,Albury,3.3,17.8,0,nan,nan,SSE,17,nan,ESE,0,7,74,61,1026,1021.7,5,1,8.9,17.5,No,2.6,Yes
10-05-2014,Albury,8.9,13.9,2.6,nan,nan,NNE,22,NE,NNE,4,13,99,97,1021.9,1019,7,7,11.6,13.4,Yes,11.4,Yes
11-05-2014,Albury,8.1,18,11.4,nan,nan,WNW,26,W,WNW,7,17,100,71,1025,1024.7,6,nan,11.3,17.4,Yes,0,No
12-05-2014,Albury,6.1,19.3,0,nan,nan,ESE,13,ESE,SE,2,9,100,66,1031.5,1029.1,5,nan,8.8,18.2,No,0.2,No
13-05-2014,Albury,4.9,18.1,0.2,nan,nan,SSE,15,SW,SE,6,9,98,65,1030.9,1027.6,6,nan,9.6,17.7,No,0,No
14-05-2014,Albury,4.9,18.8,0,nan,nan,SSE,20,nan,SE,0,9,88,65,1029.1,1025.6,6,8,9.8,18,No,0,No
15-05-2014,Albury,6.1,18.5,0,nan,nan,SSE,15,SSE,SE,2,11,99,62,1028.2,1025.3,8,8,10.7,18.1,No,0,No
16-05-2014,Albury,6.6,20.2,0,nan,nan,E,15,ENE,SE,6,7,85,61,1030.2,1027.9,nan,nan,12.9,20,No,0,No
17-05-2014,Albury,6.5,19.5,0,nan,nan,E,11,nan,ENE,0,7,87,66,1029.7,1026.2,4,1,12.9,19.2,No,0,No
18-05-2014,Albury,9.2,18.7,0,nan,nan,SE,11,SE,SE,4,6,98,70,1028.7,1025.5,7,8,11.3,18.4,No,0,No
19-05-2014,Albury,7.8,19.6,0,nan,nan,W,33,nan,SSE,0,13,95,68,1026.2,1022.6,8,1,11.3,19.1,No,4.2,Yes
20-05-2014,Albury,10.1,20.5,4.2,nan,nan,N,19,E,NNE,6,13,100,68,1023,1020.7,8,8,13.9,19.9,Yes,0,No
21-05-2014,Albury,9.4,20.3,0,nan,nan,NE,15,nan,SW,0,7,100,77,1025.2,1022.8,8,6,11.9,19.2,No,0.2,No
22-05-2014,Albury,8.5,18.9,0.2,nan,nan,SE,19,W,SE,2,13,nan,72,1023.5,1019,8,4,nan,18.5,No,0.2,No
23-05-2014,Albury,8.1,20.4,0.2,nan,nan,WNW,19,NE,WNW,6,7,100,80,1017.8,1014.4,3,8,12.2,16.6,No,1.4,Yes
24-05-2014,Albury,11,19.1,1.4,nan,nan,NW,22,SW,NW,2,13,100,72,1017.5,1015.7,7,3,13.9,17.9,Yes,0,No
25-05-2014,Albury,7.7,18.8,0,nan,nan,E,15,nan,SE,0,11,100,77,1020.1,1018,1,2,11.5,18.3,No,0.2,No
26-05-2014,Albury,8.8,22.2,0.2,nan,nan,ENE,19,NE,SE,6,7,nan,71,1022.6,1018.7,8,nan,nan,21.2,No,0.6,No
27-05-2014,Albury,12.4,17.5,0.6,nan,nan,NNE,63,N,NE,13,20,68,95,1012.2,1006.4,7,8,17.4,14.2,No,36.4,Yes
28-05-2014,Albury,10.6,14,36.4,nan,nan,WNW,26,NW,NW,13,15,93,88,1014.4,1015.9,7,8,11.9,13.5,Yes,0.4,No
29-05-2014,Albury,8.8,17.5,0.4,nan,nan,SSE,13,S,SSW,6,2,100,64,1025,1023.5,8,1,11,16.5,No,0,No
30-05-2014,Albury,6.7,18.5,0,nan,nan,SE,15,nan,ESE,0,6,84,59,1026.9,1023.9,1,nan,10.7,17.7,No,0,No
31-05-2014,Albury,5.5,18.7,0,nan,nan,NE,22,NE,ESE,4,7,98,67,1024.2,1019.4,6,8,10,18.1,No,8.2,Yes
01-06-2014,Albury,10,14,8.2,nan,nan,ESE,24,ENE,SSE,9,6,95,95,1018.2,1017.9,8,8,12.7,13.7,Yes,2.2,Yes
02-06-2014,Albury,10.1,15.8,2.2,nan,nan,NW,26,ENE,WNW,7,11,99,79,1018.9,1016.8,8,2,11.4,15.2,Yes,0.6,No
03-06-2014,Albury,11.4,13.8,0.6,nan,nan,NW,30,NW,NW,15,15,89,82,1019.3,1019,8,8,11.6,13.6,No,1.4,Yes
05-06-2014,Albury,6.3,15.6,nan,nan,nan,SE,17,nan,E,0,7,99,77,1029.1,1026.5,nan,8,10.2,15.3,nan,0.2,No
06-06-2014,Albury,4.7,16,0.2,nan,nan,SE,20,nan,SSE,0,9,82,54,1029.5,1027.3,nan,nan,9.7,15.5,No,0,No
07-06-2014,Albury,2.6,16,0,nan,nan,WNW,17,nan,WNW,0,11,86,65,1030.8,1027.7,nan,nan,7.1,14.7,No,0,No
08-06-2014,Albury,1,14.9,0,nan,nan,SSE,30,N,SSE,2,13,89,54,1030.5,1028.9,nan,nan,6,14.4,No,0,No
09-06-2014,Albury,1.2,18,0,nan,nan,S,19,S,S,7,11,82,54,1032.1,1029.7,nan,nan,5.8,17.7,No,0,No
10-06-2014,Albury,2.5,16.8,0,nan,nan,SSE,11,ESE,ESE,2,4,82,61,1033.5,1028.9,nan,nan,7.1,16.1,No,0,No
11-06-2014,Albury,1.7,14.9,0,nan,nan,SSE,13,nan,SE,0,9,100,70,1028.4,1023,3,nan,6.7,14.8,No,0,No
12-06-2014,Albury,3.8,16.6,0,nan,nan,ENE,24,nan,ENE,0,15,98,63,1021.2,1017.7,4,nan,7.9,16.3,No,3.6,Yes
13-06-2014,Albury,7.9,12.2,3.6,nan,nan,ENE,20,nan,E,0,9,100,100,1016.1,1013.2,8,8,10.3,12.2,Yes,17.4,Yes
14-06-2014,Albury,8.2,15.2,17.4,nan,nan,WSW,19,SSW,SSW,7,11,nan,77,1013.8,1011.7,7,7,nan,14.8,Yes,1,No
15-06-2014,Albury,6.6,16.4,1,nan,nan,W,35,ENE,WSW,4,17,100,53,1015.4,1015.4,7,nan,6.7,16,No,0,No
16-06-2014,Albury,1.7,11.7,0,nan,nan,WNW,43,nan,N,0,9,100,98,1023.8,1021.8,7,8,5.7,10.6,No,6.8,Yes
17-06-2014,Albury,5.7,13.8,6.8,nan,nan,W,22,NW,nan,11,0,95,77,1027.9,1028.7,7,1,8.7,12.2,Yes,0,No
18-06-2014,Albury,4.2,11.3,0,nan,nan,SE,13,SSE,nan,7,0,100,84,1032.5,1030.2,8,4,6.4,11.2,No,0,No
19-06-2014,Albury,5.4,11.2,0,nan,nan,SE,17,SSE,SSE,7,6,96,83,1028.4,1024,8,nan,6.9,10.6,No,0,No
20-06-2014,Albury,3.2,16.5,0,nan,nan,NNW,24,nan,NNW,0,13,100,60,1019.1,1015.8,nan,4,7.3,16,No,0.4,No
21-06-2014,Albury,6.9,15.1,0.4,nan,nan,N,17,W,N,2,9,97,75,1020.5,1019.8,8,nan,9.6,13.9,No,0.2,No
22-06-2014,Albury,3.6,14.4,0.2,nan,nan,ENE,15,SSE,SE,6,7,100,79,1024.6,1020.5,8,nan,7.3,13.5,No,0,No
23-06-2014,Albury,5.8,12.2,0,nan,nan,NNE,52,NNE,N,20,28,80,86,1011.3,1003,8,8,11.9,11.9,No,8.6,Yes
24-06-2014,Albury,5.7,12.2,8.6,nan,nan,WNW,67,NNW,WNW,24,35,95,70,1004.1,1002.1,8,8,5.8,11.7,Yes,7.6,Yes
25-06-2014,Albury,5.8,13.2,7.6,nan,nan,W,48,WNW,WNW,20,22,86,73,1015,1016,8,8,9.8,12.3,Yes,1.4,Yes
26-06-2014,Albury,9.2,14.6,1.4,nan,nan,NW,48,NW,WNW,17,20,91,63,1020.1,1019.9,8,nan,11,13.9,Yes,0.4,No
27-06-2014,Albury,8.4,14.4,0.4,nan,nan,NNE,33,NNE,NNE,13,20,85,69,1019.7,1013.8,8,nan,10.6,13.3,No,1.4,Yes
28-06-2014,Albury,9,12.4,1.4,nan,nan,NW,44,N,NNW,17,24,78,74,1002,998.9,2,7,9.6,10.9,Yes,5,Yes
29-06-2014,Albury,6.4,10.7,5,nan,nan,NNW,56,NW,WNW,22,20,98,84,1004.9,1006.3,8,8,7.5,10.4,Yes,1.2,Yes
30-06-2014,Albury,2,10.1,1.2,nan,nan,W,28,SW,W,6,17,97,73,1019.9,1020.3,1,8,4.9,9.8,Yes,1,No
01-07-2014,Albury,4.9,11.1,1,nan,nan,WNW,48,NW,WNW,9,11,100,80,1027.8,1028.2,8,8,7.8,10.5,No,0,No
02-07-2014,Albury,5.5,12.2,0,nan,nan,WSW,20,E,W,6,7,100,78,1030.8,1028.3,8,nan,6.5,12,No,0,No
03-07-2014,Albury,4.7,13.9,0,nan,nan,ENE,13,nan,NE,0,2,100,68,1028.8,1024.8,7,1,6.1,13.4,No,0.2,No
04-07-2014,Albury,3.6,13.9,0.2,nan,nan,NNE,22,E,N,7,15,100,67,1021.8,1017,8,1,4.1,13,No,1.8,Yes
05-07-2014,Albury,4.1,11.1,1.8,nan,nan,NW,39,NW,WNW,17,11,93,85,1016.3,1015.9,8,8,8.6,10.4,Yes,0,No
06-07-2014,Albury,7.2,9.6,0,nan,nan,WNW,33,NW,W,13,19,94,89,1016.2,1015.1,8,8,7.5,8.9,No,0,No
07-07-2014,Albury,4.8,10.7,0,nan,nan,WNW,19,W,NW,6,6,100,77,1018.4,1016.5,3,8,6.6,10.6,No,0,No
